"","PlayerID","PlayerYear","Position","Team","Status","Name"
"77",800,2017,"QB","CAR",NA,"Newton, Cam"
"78",714,2017,"WR","TEN",NA,"Decker, Eric"
"79",1783,2017,"WR","CLE",NA,"Coleman, Corey"
"80",1525,2017,"RB","DET",NA,"Abdullah, Ameer"
"81",401,2017,"QB","NOS",NA,"Brees, Drew"
"82",1785,2017,"WR","WAS",NA,"Doctson, Josh"
"83",1097,2017,"RB","CIN",NA,"Bernard, Giovani"
"84",1124,2017,"TE","CIN",NA,"Eifert, Tyler"
"85",719,2017,"RB","PHI",NA,"Blount, LeGarrette"
"86",1093,2017,"RB","DET",NA,"Riddick, Theo"
"87",1603,2017,"RB","GBP",NA,"Montgomery, Ty"
"88",2080,2017,"RB","CAR","R","McCaffrey, Christian"
"89",1327,2017,"WR","PIT",NA,"Bryant, Martavis"
"90",1810,2017,"TE","LAC",NA,"Henry, Hunter"
"91",1691,2017,"WR","LAC",NA,"Williams, Tyrell"
"92",917,2017,"QB","SEA",NA,"Wilson, Russell"
"93",1541,2017,"WR","CHI",NA,"White, Kevin"
"94",546,2017,"RB","DEN",NA,"Charles, Jamaal"
"95",848,2017,"RB","NYJ",NA,"Powell, Bilal"
"96",551,2017,"WR","TBB",NA,"Jackson, DeSean"
"97",2104,2017,"WR","LAC","R","Williams, Mike"
"98",2081,2017,"RB","CIN","R","Mixon, Joe"
"99",496,2017,"TE","TEN",NA,"Walker, Delanie"
"100",1121,2017,"TE","PHI",NA,"Ertz, Zach"
"101",1295,2017,"QB","OAK",NA,"Carr, Derek"
"102",558,2017,"QB","ATL",NA,"Ryan, Matt"
"103",626,2017,"WR","NEP",NA,"Britt, Kenny"
"104",820,2017,"TE","MIN",NA,"Rudolph, Kyle"
"105",1551,2017,"WR","SEA",NA,"Lockett, Tyler"
"106",565,2017,"RB","NYJ",NA,"Forte, Matt"
"107",1386,2017,"WR","ARI",NA,"Brown, John"
"108",855,2017,"RB","NEP",NA,"Lewis, Dion"
"109",734,2017,"TE","FA",NA,"Pitta, Dennis"
"110",1515,2017,"QB","TEN",NA,"Mariota, Marcus"
"111",1458,2017,"WR","MIN",NA,"Thielen, Adam"
"112",1710,2017,"WR","CHI",NA,"Meredith, Cameron"
"113",1510,2017,"TE","TBB",NA,"Brate, Cameron"
"114",914,2017,"QB","WAS",NA,"Cousins, Kirk"
"115",430,2017,"QB","PIT",NA,"Roethlisberger, Ben"
"116",1979,2017,"RB","WAS",NA,"Kelley, Rob"
"117",1302,2017,"RB","CIN",NA,"Hill, Jeremy"
"118",1370,2017,"RB","MIN",NA,"McKinnon, Jerick"
"119",1463,2017,"WR","NOS",NA,"Snead, Willie"
"120",1329,2017,"TE","DET",NA,"Ebron, Eric"
"121",1758,2017,"QB","DAL",NA,"Prescott, Dak"
"122",934,2017,"WR","DET",NA,"Jones, Marvin"
"123",1804,2017,"WR","NEP",NA,"Mitchell, Malcolm"
"124",1556,2017,"WR","BAL",NA,"Perriman, Breshad"
"125",1784,2017,"WR","HOU",NA,"Fuller, Will"
"126",1527,2017,"RB","CLE",NA,"Johnson, Duke"
"127",607,2017,"QB","DET",NA,"Stafford, Matthew"
"128",920,2017,"RB","TBB",NA,"Martin, Doug"
"129",1032,2017,"WR","DAL",NA,"Beasley, Cole"
"130",1605,2017,"RB","DET",NA,"Zenner, Zach"
"131",664,2017,"RB","BAL",NA,"Woodhead, Danny"
"132",1303,2017,"RB","TBB",NA,"Sims, Charles"
"133",1963,2017,"RB","OAK",NA,"Washington, DeAndre"
"134",638,2017,"WR","BAL",NA,"Wallace, Mike"
"135",2082,2017,"RB","NOS","R","Kamara, Alvin"
"136",544,2017,"TE","NEP",NA,"Bennett, Martellus"
"137",1514,2017,"QB","TBB",NA,"Winston, Jameis"
"138",1038,2017,"WR","NEP",NA,"Hogan, Chris"
"139",1787,2017,"WR","CIN",NA,"Boyd, Tyler"
"140",1474,2017,"WR","ATL",NA,"Gabriel, Taylor"
"141",1364,2017,"RB","NEP",NA,"White, James"
"142",821,2017,"QB","CIN",NA,"Dalton, Andy"
"143",702,2017,"RB","FA",NA,"Mathews, Ryan"
"144",428,2017,"QB","LAC",NA,"Rivers, Philip"
"145",559,2017,"RB","CAR",NA,"Stewart, Jonathan"
"146",2138,2017,"TE","TBB","R","Howard, O.J."
"147",2083,2017,"RB","WAS","R","Perine, Samaje"
"148",1113,2017,"WR","MIA",NA,"Stills, Kenny"
"149",1990,2017,"RB","OAK",NA,"Richard, Jalen"
"150",1766,2017,"RB","DEN",NA,"Booker, Devontae"
"151",1293,2017,"QB","JAC",NA,"Bortles, Blake"
"152",203,2017,"Def","DEN",NA,"Broncos, Denver"
"153",1650,2017,"WR","ARI",NA,"Nelson, J.J."
"154",2142,2017,"TE","CLE","R","Njoku, David"
"155",627,2017,"TE","OAK",NA,"Cook, Jared"
"156",911,2017,"QB","MIA",NA,"Tannehill, Ryan"
"157",1811,2017,"TE","ATL",NA,"Hooper, Austin"
"158",849,2017,"TE","MIA",NA,"Thomas, Julius"
"159",224,2017,"Def","HOU",NA,"Texans, Houston"
"160",2106,2017,"WR","PIT","R","Smith-Schuster, JuJu"
"161",1030,2017,"WR","CLE",NA,"Gordon, Josh"
"162",1782,2017,"WR","MIN",NA,"Treadwell, Laquon"
"163",1523,2017,"RB","JAC",NA,"Yeldon, T.J."
"164",1313,2017,"WR","JAC",NA,"Lee, Marqise"
"165",1089,2017,"RB","NEP",NA,"Gillislee, Mike"
"166",1332,2017,"TE","HOU",NA,"Fiedorowicz, C.J."
"167",761,2017,"RB","JAC",NA,"Ivory, Chris"
"168",2084,2017,"RB","HOU","R","Foreman, D'Onta"
"169",426,2017,"QB","NYG",NA,"Manning, Eli"
"170",2088,2017,"RB","KCC","R","Hunt, Kareem"
"171",455,2017,"RB","PHI",NA,"Sproles, Darren"
"172",867,2017,"QB","BUF",NA,"Taylor, Tyrod"
"173",424,2017,"QB","FA",NA,"Romo, Tony"
"174",585,2017,"WR","SFO",NA,"Garcon, Pierre"
"175",443,2017,"QB","KCC",NA,"Smith, Alex"
"176",413,2017,"QB","ARI",NA,"Palmer, Carson"
"177",1749,2017,"QB","PHI",NA,"Wentz, Carson"
"178",936,2017,"TE","NOS",NA,"Fleener, Coby"
"179",1104,2017,"WR","LAR",NA,"Austin, Tavon"
"180",1090,2017,"RB","NEP",NA,"Burkhead, Rex"
"181",548,2017,"QB","BAL",NA,"Flacco, Joe"
"182",679,2017,"QB","MIN",NA,"Bradford, Sam"
"183",937,2017,"TE","FA",NA,"Green, Ladarius"
"184",1262,2017,"TE","IND",NA,"Doyle, Jack"
"185",935,2017,"TE","NEP",NA,"Allen, Dwayne"
"186",1451,2017,"WR","JAC",NA,"Hurns, Allen"
"187",1428,2017,"WR","NYJ",NA,"Enunwa, Quincy"
"188",204,2017,"Def","KCC",NA,"Chiefs, Kansas City"
"189",418,2017,"TE","DAL",NA,"Witten, Jason"
"190",1773,2017,"RB","PHI",NA,"Smallwood, Wendell"
"191",216,2017,"Def","MIN",NA,"Vikings, Minnesota"
"192",207,2017,"Def","SEA",NA,"Seahawks, Seattle"
"193",2105,2017,"WR","CIN","R","Ross, John"
"194",809,2017,"WR","PHI",NA,"Smith, Torrey"
"195",1812,2017,"TE","LAR",NA,"Higbee, Tyler"
"196",1092,2017,"RB","WAS",NA,"Thompson, Chris"
"197",1750,2017,"QB","LAR",NA,"Goff, Jared"
"198",1369,2017,"QB","SFO",NA,"Garoppolo, Jimmy"
"199",864,2017,"TE","BUF",NA,"Clay, Charles"
"200",423,2017,"TE","LAC",NA,"Gates, Antonio"
"201",649,2017,"TE","CHI",NA,"Miller, Zach"
"202",1114,2017,"WR","LAR",NA,"Woods, Robert"
"203",196,2017,"Def","NEP",NA,"Patriots, New England"
"204",211,2017,"Def","ARI",NA,"Cardinals, Arizona"
"205",576,2017,"TE","FA*",NA,"Barnidge, Gary"
"206",209,2017,"Def","NYG",NA,"Giants, New York"
"207",220,2017,"Def","LAR",NA,"Rams, Los Angeles"
"208",1564,2017,"TE","OAK",NA,"Walford, Clive"
"209",210,2017,"Def","PHI",NA,"Eagles, Philadelphia"
"210",2000,2017,"WR","NYJ",NA,"Anderson, Robby"
"211",219,2017,"Def","CAR",NA,"Panthers, Carolina"
"212",928,2017,"WR","ATL",NA,"Sanu, Mohamed"
"213",1542,2017,"WR","CLE",NA,"Coates, Sammie"
"214",1559,2017,"WR","CAR",NA,"Funchess, Devin"
"215",2121,2017,"WR","DEN","R","Henderson, Carlos"
"216",1853,2017,"WR","PIT",NA,"Rogers, Eli"
"217",2089,2017,"RB","GBP","R","Williams, Jamaal"
"218",513,2017,"WR","NOS",NA,"Ginn Jr., Ted"
"219",926,2017,"WR","MIN",NA,"Floyd, Michael"
"220",471,2017,"QB","MIA",NA,"Cutler, Jay"
"221",218,2017,"Def","ATL",NA,"Falcons, Atlanta"
"222",1363,2017,"RB","BAL",NA,"West, Terrance"
"223",202,2017,"Def","PIT",NA,"Steelers, Pittsburgh"
"224",205,2017,"Def","OAK",NA,"Raiders, Oakland"
"225",1127,2017,"TE","PIT",NA,"McDonald, Vance"
"226",2085,2017,"RB","NYG","R","Gallman, Wayne"
"227",201,2017,"Def","JAC",NA,"Jaguars, Jacksonville"
"228",814,2017,"QB","FA*",NA,"Kaepernick, Colin"
"229",933,2017,"WR","LAC",NA,"Benjamin, Travis"
"230",815,2017,"RB","TBB",NA,"Rodgers, Jacquizz"
"231",579,2017,"RB","FA",NA,"Hightower, Tim"
"232",223,2017,"Def","BAL",NA,"Ravens, Baltimore"
"233",198,2017,"Def","CIN",NA,"Bengals, Cincinnati"
"234",195,2017,"Def","MIA",NA,"Dolphins, Miami"
"235",217,2017,"Def","TBB",NA,"Buccaneers, Tampa Bay"
"236",215,2017,"Def","GBP",NA,"Packers, Green Bay"
"237",1792,2017,"WR","MIA",NA,"Carroo, Leonte"
"238",2063,2017,"QB","HOU","R","Watson, Deshaun"
"239",1565,2017,"TE","PIT",NA,"James, Jesse"
"240",1794,2017,"WR","TEN",NA,"Sharpe, Tajae"
"241",1507,2017,"RB","KCC",NA,"West, Charcandrick"
"242",925,2017,"WR","CHI",NA,"Wright, Kendall"
"243",2107,2017,"WR","CAR","R","Samuel, Curtis"
"244",1552,2017,"WR","NEP",NA,"Dorsett, Phillip"
"245",206,2017,"Def","LAC",NA,"Chargers, Los Angeles"
"246",214,2017,"Def","DET",NA,"Lions, Detroit"
"247",193,2017,"Def","BUF",NA,"Bills, Buffalo"
"248",208,2017,"Def","DAL",NA,"Cowboys, Dallas"
"249",1532,2017,"RB","IND",NA,"Jones, Matt"
"250",1112,2017,"WR","OAK",NA,"Patterson, Cordarrelle"
"251",200,2017,"Def","TEN",NA,"Titans, Tennessee"
"252",1544,2017,"WR","FA",NA,"Green-Beckham, Dorial"
"253",221,2017,"Def","NOS",NA,"Saints, New Orleans"
"254",2139,2017,"TE","NYG","R","Engram, Evan"
"255",2113,2017,"WR","TBB","R","Godwin, Chris"
"256",212,2017,"Def","WAS",NA,"Redskins, Washington"
"257",818,2017,"RB","NYG",NA,"Vereen, Shane"
"258",2140,2017,"TE","DEN","R","Butt, Jake"
"259",1467,2017,"WR","CHI",NA,"Inman, Dontrelle"
"260",197,2017,"Def","NYJ",NA,"Jets, New York"
"261",2109,2017,"WR","FA","R","Cannon, KD"
"262",1788,2017,"WR","HOU",NA,"Miller, Braxton"
"263",2126,2017,"WR","BUF","R","Jones, Zay"
"264",1322,2017,"WR","SEA",NA,"Richardson, Paul"
"265",1530,2017,"RB","FA",NA,"Williams, Karlos"
"266",1085,2017,"RB","HOU",NA,"Ellington, Andre"
"267",213,2017,"Def","CHI",NA,"Bears, Chicago"
"268",698,2017,"WR","CIN",NA,"LaFell, Brandon"
"269",916,2017,"QB","DEN",NA,"Osweiler, Brock"
"270",1801,2017,"WR","GBP",NA,"Allison, Geronimo"
"271",1080,2017,"QB","CHI",NA,"Glennon, Mike"
"272",1331,2017,"TE","NYJ",NA,"Seferian-Jenkins, Austin"
"273",222,2017,"Def","SFO",NA,"49ers, San Francisco"
"274",857,2017,"WR","FA",NA,"Kerley, Jeremy"
"275",554,2017,"RB","FA",NA,"McFadden, Darren"
"276",1526,2017,"RB","FA",NA,"Langford, Jeremy"
"277",1796,2017,"WR","LAR",NA,"Cooper, Pharoh"
"278",1448,2017,"TE","IND",NA,"Swoope, Erik"
"279",1043,2017,"RB","FA",NA,"Asiata, Matt"
"280",1733,2017,"TE","FA",NA,"Tye, Will"
"281",417,2017,"WR","FA",NA,"Boldin, Anquan"
"282",199,2017,"Def","CLE",NA,"Browns, Cleveland"
"283",1102,2017,"WR","DAL",NA,"Williams, Terrance"
"284",1328,2017,"WR","HOU",NA,"Ellington, Bruce"
"285",1694,2017,"RB","JAC",NA,"Grant, Corey"
"286",1235,2017,"RB","CHI",NA,"Cunningham, Benny"
"287",2093,2017,"RB","SFO","R","McNichols, Jeremy"
"288",194,2017,"Def","IND",NA,"Colts, Indianapolis"
"289",1667,2017,"TE","MIA",NA,"Derby, A.J."
"290",2110,2017,"WR","FA","R","Dupre, Malachi"
"291",1291,2017,"QB","MIN",NA,"Bridgewater, Teddy"
"292",1767,2017,"RB","MIA",NA,"Drake, Kenyan"
"293",477,2017,"RB","FA",NA,"Williams, DeAngelo"
"294",2096,2017,"RB","PIT","R","Conner, James"
"295",668,2017,"QB","NEP",NA,"Hoyer, Brian"
"296",1711,2017,"WR","OAK",NA,"Roberts, Seth"
"297",2114,2017,"WR","LAR","R","Kupp, Cooper"
"298",694,2017,"TE","ARI",NA,"Gresham, Jermaine"
"299",1957,2017,"RB","NOS",NA,"Lasco, Daniel"
"300",1765,2017,"RB","BAL",NA,"Collins, Alex"
"301",1241,2017,"WR","ARI",NA,"Brown, Jaron"
"302",1774,2017,"RB","TBB",NA,"Barber, Peyton"
"303",824,2017,"TE","GBP",NA,"Kendricks, Lance"
"304",1008,2017,"RB","DAL",NA,"Morris, Alfred"
"305",1531,2017,"RB","CAR",NA,"Artis-Payne, Cameron"
"306",469,2017,"TE","WAS",NA,"Davis, Vernon"
"307",1294,2017,"QB","CIN",NA,"McCarron, A.J."
"308",1088,2017,"RB","IND",NA,"Michael, Christine"
"309",1560,2017,"TE","BAL",NA,"Williams, Maxx"
"310",932,2017,"WR","WAS",NA,"Quick, Brian"
"311",1728,2017,"WR","TBB",NA,"Humphries, Adam"
"312",1202,2017,"RB","SFO",NA,"Juszczyk, Kyle"
"313",1366,2017,"WR","NOS",NA,"Coleman, Brandon"
"314",1780,2017,"RB","WAS",NA,"Marshall, Keith"
"315",1225,2017,"WR","DAL",NA,"Butler, Brice"
"316",1115,2017,"WR","CHI",NA,"Wheaton, Markus"
"317",2091,2017,"RB","FA","R","Hood, Elijah"
"318",1123,2017,"TE","CHI",NA,"Sims, Dion"
"319",2108,2017,"WR","JAC","R","Westbrook, Dede"
"320",2065,2017,"QB","CHI","R","Trubisky, Mitch"
"321",594,2017,"RB","BUF",NA,"Tolbert, Mike"
"322",900,2017,"WR","IND",NA,"Aiken, Kamar"
"323",2087,2017,"RB","PHI","R","Pumphrey, Donnel"
"324",1060,2017,"WR","NYJ",NA,"Kearse, Jermaine"
"325",1976,2017,"QB","FA",NA,"Boykin, Trevone"
"326",866,2017,"WR","SFO",NA,"Robinson, Aldrick"
"327",1119,2017,"WR","SFO",NA,"Goodwin, Marquise"
"328",1333,2017,"TE","PIT",NA,"Grimble, Xavier"
"329",1443,2017,"RB","MIA",NA,"Williams, Damien"
"330",1956,2017,"RB","DET",NA,"Washington, Dwayne"
"331",1563,2017,"TE","JAC",NA,"Koyack, Ben"
"332",1751,2017,"QB","DEN",NA,"Lynch, Paxton"
"333",1686,2017,"QB","DEN",NA,"Siemian, Trevor"
"334",1335,2017,"TE","PHI",NA,"Burton, Trey"
"335",903,2017,"WR","BUF",NA,"Holmes, Andre"
"336",2094,2017,"RB","NYJ","R","McGuire, Elijah"
"337",2117,2017,"WR","TEN","R","Taylor, Taywan"
"338",1031,2017,"RB","LAR",NA,"Dunbar, Lance"
"339",1248,2017,"WR","FA",NA,"Rogers, Eric"
"340",1226,2017,"WR","CAR",NA,"Johnson, Charles"
"341",4055,2017,"RB","SFO","R","Williams, Joe"
"342",4052,2017,"RB","IND","R","Mack, Marlon"
"343",1118,2017,"WR","CAR",NA,"Shepard, Russell"
"344",859,2017,"TE","WAS",NA,"Paul, Niles"
"345",2066,2017,"QB","KCC","R","Mahomes, Patrick"
"346",1103,2017,"WR","PIT",NA,"Hunter, Justin"
"347",1035,2017,"RB","BUF",NA,"Cadet, Travaris"
"348",4054,2017,"TE","LAR","R","Everett, Gerald"
"349",1422,2017,"RB","HOU",NA,"Blue, Alfred"
"350",1744,2017,"TE","CHI",NA,"Brown, Daniel"
"351",5068,2017,"RB","CIN","R","Hill, Brian"
"352",2086,2017,"RB","PHI","R","Clement, Corey"
"353",512,2017,"RB","OAK",NA,"Lynch, Marshawn"
"354",2118,2017,"WR","LAR","R","Reynolds, Josh"
"355",2064,2017,"QB","CLE","R","Kizer, DeShone"
"356",1079,2017,"QB","ARI",NA,"Barkley, Matt"
"357",1772,2017,"RB","NOS",NA,"Williams, Jonathan"
"358",2112,2017,"WR","MIA","R","Ford, Isaiah"
"359",409,2017,"QB","NYJ",NA,"McCown, Josh"
"360",1087,2017,"RB","PHI",NA,"Barner, Kenjon"
"361",3038,2017,"RB","CIN",NA,"Carson, Tra"
"362",1779,2017,"RB","LAC",NA,"Farrow, Kenneth"
"363",1545,2017,"WR","PHI",NA,"Agholor, Nelson"
"364",574,2017,"TE","FA",NA,"Tamme, Jacob"
"365",1604,2017,"TE","BAL",NA,"Waller, Darren"
"366",1098,2017,"RB","FA",NA,"Davis, Knile"
"367",1221,2017,"TE","HOU",NA,"Griffin, Ryan"
"368",1516,2017,"QB","GBP",NA,"Hundley, Brett"
"369",871,2017,"TE","DEN",NA,"Green, Virgil"
"370",402,2017,"WR","FA",NA,"Smith, Steve"
"371",885,2017,"RB","FA",NA,"Harris, DuJuan"
"372",922,2017,"RB","IND",NA,"Turbin, Robert"
"373",2141,2017,"TE","FA","R","Hodges, Bucky"
"374",1601,2017,"WR","KCC",NA,"Conley, Chris"
"375",2123,2017,"WR","NYJ","R","Stewart, ArDarius"
"376",1128,2017,"TE","JAC",NA,"Rivera, Mychal"
"377",1756,2017,"QB","CLE",NA,"Kessler, Cody"
"378",1546,2017,"WR","FA",NA,"Smith, Devin"
"379",906,2017,"RB","FA",NA,"Draughn, Shaun"
"380",1459,2017,"RB","LAC",NA,"Oliver, Branden"
"381",1298,2017,"QB","HOU",NA,"Savage, Tom"
"382",1910,2017,"TE","CLE",NA,"DeValve, Seth"
"383",3036,2017,"WR","DET",NA,"Billingsley, Jace"
"384",1022,2017,"RB","BAL",NA,"Rainey, Bobby"
"385",537,2017,"QB","MIA",NA,"Moore, Matt"
"386",552,2017,"RB","FA*",NA,"Johnson, Chris"
"387",1491,2017,"RB","PIT",NA,"Toussaint, Fitzgerald"
"388",1091,2017,"RB","ARI",NA,"Williams, Kerwynn"
"389",1753,2017,"QB","NYJ",NA,"Hackenberg, Christian"
"390",762,2017,"WR","FA",NA,"Cruz, Victor"
"391",2145,2017,"TE","NYJ","R","Leggett, Jordan"
"392",5079,2017,"WR","FA","R","Zamora, Ishmael"
"393",564,2017,"WR","FA",NA,"Royal, Eddie"
"394",1436,2017,"WR","GBP",NA,"Janis, Jeff"
"395",1814,2017,"TE","NYG",NA,"Adams, Jerell"
"396",1892,2017,"WR","BAL",NA,"Moore, Chris"
"397",2135,2017,"WR","FA","R","Rogers, Darreus"
"398",1786,2017,"WR","NYG",NA,"Lewis, Roger"
"399",452,2017,"WR","FA",NA,"Jackson, Vincent"
"400",1942,2017,"WR","CIN",NA,"Core, Cody"
"401",458,2017,"QB","CAR",NA,"Anderson, Derek"
"402",1445,2017,"RB","WAS",NA,"Bibbs, Kapri"
"403",5139,2017,"TE","CHI","R","Shaheen, Adam"
"404",5165,2017,"WR","ARI","R","Williams, Chad"
"405",1473,2017,"WR","FA",NA,"Brown, Corey"
"406",1305,2017,"RB","LAC",NA,"Williams, Andre"
"407",5219,2017,"RB","DEN","R","Henderson, De'Angelo"
"408",5204,2017,"RB","GBP","R","Jones, Aaron"
"409",5162,2017,"WR","DET","R","Golladay, Kenny"
"410",1536,2017,"RB","KCC",NA,"Hunt, Akeem"
"411",1432,2017,"WR","BAL",NA,"Campanaro, Michael"
"412",5198,2017,"WR","DEN","R","McKenzie, Isaiah"
"413",2115,2017,"WR","DAL","R","Switzer, Ryan"
"414",592,2017,"WR","NEP",NA,"Amendola, Danny"
"415",2143,2017,"TE","TEN","R","Smith, Jonnu"
"416",666,2017,"QB","NOS",NA,"Daniel, Chase"
"417",1297,2017,"TE","BUF",NA,"Thomas, Logan"
"418",1325,2017,"WR","DET",NA,"Jones, T.J."
"419",5175,2017,"RB","CHI","R","Cohen, Tarik"
"420",1125,2017,"TE","BAL",NA,"Escobar, Gavin"
"421",1426,2017,"WR","FA",NA,"Powell, Walter"
"422",683,2017,"RB","KCC",NA,"Spiller, C.J."
"423",1549,2017,"WR","ATL",NA,"Hardy, Justin"
"424",2092,2017,"RB","ARI","R","Logan, T.J."
"425",1949,2017,"TE","DAL",NA,"Gathers, Rico"
"426",1948,2017,"RB","CLE",NA,"Jackson, Darius"
"427",1106,2017,"WR","HOU",NA,"Hamilton, Cobi"
"428",1266,2017,"TE","NOS",NA,"Hill, Josh"
"429",1669,2017,"RB","GBP",NA,"Ripkowski, Aaron"
"430",5259,2017,"WR","CHI","R","Gentry, Tanner"
"431",2133,2017,"WR","NYJ","R","Hansen, Chad"
"432",5257,2017,"WR","IND","R","Hogan, Krishawn"
"433",1065,2017,"RB","BUF",NA,"DiMarco, Patrick"
"434",913,2017,"QB","PHI",NA,"Foles, Nick"
"435",1543,2017,"WR","JAC",NA,"Strong, Jaelen"
"436",5184,2017,"TE","SFO","R","Kittle, George"
"437",2116,2017,"WR","SEA","R","Darboh, Amara"
"438",3006,2017,"QB","SEA",NA,"Davis, Austin"
"439",5266,2017,"RB","SFO","R","Breida, Matt"
"440",1068,2017,"WR","CHI",NA,"Bellamy, Josh"
"441",2071,2017,"QB","DEN","R","Kelly, Chad"
"442",432,2017,"TE","BAL",NA,"Watson, Ben"
"443",1389,2017,"TE","FA",NA,"Gillmore, Crockett"
"444",1444,2017,"WR","KCC",NA,"Wilson, Albert"
"445",478,2017,"TE","JAC",NA,"Lewis, Marcedes"
"446",1649,2017,"TE","CIN",NA,"Uzomah, C.J."
"447",2119,2017,"WR","KCC","R","Chesson, Jehu"
"448",1904,2017,"WR","KCC",NA,"Robinson, Demarcus"
"449",5233,2017,"WR","FA","R","Moore, David"
"450",1083,2017,"QB","PIT",NA,"Jones, Landry"
"451",5174,2017,"WR","PHI","R","Hollins, Mack"
"452",5305,2017,"RB","FA",NA,"Young, Darrel"
"453",1323,2017,"WR","FA",NA,"Abbrederis, Jared"
