"","PlayerID","PlayerYear","Position","Team","Status","Name"
"38",705,2016,"WR","KCC",NA,"Maclin, Jeremy"
"39",1032,2016,"RB","NEP",NA,"Lewis, Dion"
"40",1592,2016,"RB","SFO",NA,"Hyde, Carlos"
"41",713,2016,"RB","BUF",NA,"McCoy, LeSean"
"42",644,2016,"RB","NYJ",NA,"Forte, Matt"
"43",1071,2016,"WR","SEA",NA,"Baldwin, Doug"
"44",1608,2016,"WR","PHI",NA,"Matthews, Jordan"
"45",845,2016,"WR","NYJ",NA,"Decker, Eric"
"46",1609,2016,"WR","IND",NA,"Moncrief, Donte"
"47",1125,2016,"WR","ARI",NA,"Floyd, Michael"
"48",1897,2016,"RB","SEA",NA,"Rawls, Thomas"
"49",862,2016,"WR","DEN",NA,"Sanders, Emmanuel"
"50",782,2016,"RB","SDC",NA,"Woodhead, Danny"
"51",1480,2016,"RB","OAK",NA,"Murray, Latavius"
"52",1692,2016,"WR","ARI",NA,"Brown, John"
"53",829,2016,"RB","PHI",NA,"Mathews, Ryan"
"54",443,2016,"WR","ARI",NA,"Fitzgerald, Larry"
"55",1885,2016,"RB","CLE",NA,"Johnson, Duke"
"56",473,2016,"QB","GBP",NA,"Rodgers, Aaron"
"57",1882,2016,"RB","MIA",NA,"Ajayi, Jay"
"58",1340,2016,"RB","CIN",NA,"Bernard, Giovani"
"59",1780,2016,"WR","JAC",NA,"Hurns, Allen"
"60",1903,2016,"WR","CHI",NA,"White, Kevin"
"61",573,2016,"TE","CAR",NA,"Olsen, Greg"
"62",980,2016,"RB","TEN",NA,"Murray, DeMarco"
"63",1890,2016,"RB","WAS",NA,"Jones, Matt"
"64",698,2016,"WR","OAK",NA,"Crabtree, Michael"
"65",1902,2016,"WR","MIA",NA,"Parker, DeVante"
"66",2235,2016,"WR","CLE","R","Coleman, Corey"
"67",1136,2016,"WR","DET",NA,"Jones, Marvin"
"68",1366,2016,"TE","KCC",NA,"Kelce, Travis"
"69",638,2016,"RB","CAR",NA,"Stewart, Jonathan"
"70",479,2016,"RB","IND",NA,"Gore, Frank"
"71",1103,2016,"QB","IND",NA,"Luck, Andrew"
"72",1884,2016,"RB","CHI",NA,"Langford, Jeremy"
"73",626,2016,"WR","WAS",NA,"Jackson, DeSean"
"74",1795,2016,"WR","NOS",NA,"Snead, Willie"
"75",1589,2016,"RB","CIN",NA,"Hill, Jeremy"
"76",1881,2016,"RB","JAC",NA,"Yeldon, T.J."
"77",1913,2016,"WR","SEA",NA,"Lockett, Tyler"
"78",1139,2016,"TE","NOS",NA,"Fleener, Coby"
"79",1883,2016,"RB","DET",NA,"Abdullah, Ameer"
"80",2234,2016,"WR","MIN","R","Treadwell, Laquon"
"81",1336,2016,"RB","DET",NA,"Riddick, Theo"
"82",1371,2016,"TE","CIN",NA,"Eifert, Tyler"
"83",1879,2016,"RB","SDC",NA,"Gordon, Melvin"
"84",1591,2016,"RB","TBB",NA,"Sims, Charles"
"85",1906,2016,"WR","PHI",NA,"Green-Beckham, Dorial"
"86",541,2016,"TE","TEN",NA,"Walker, Delanie"
"87",1111,2016,"QB","SEA",NA,"Wilson, Russell"
"88",1348,2016,"WR","RAM",NA,"Austin, Tavon"
"89",969,2016,"WR","SFO",NA,"Smith, Torrey"
"90",407,2016,"QB","NOS",NA,"Brees, Drew"
"91",2247,2016,"WR","NYG","R","Shepard, Sterling"
"92",1135,2016,"WR","SDC",NA,"Benjamin, Travis"
"93",1368,2016,"TE","PHI",NA,"Ertz, Zach"
"94",908,2016,"RB","JAC",NA,"Ivory, Chris"
"95",1140,2016,"TE","PIT",NA,"Green, Ladarius"
"96",657,2016,"TE","CLE",NA,"Barnidge, Gary"
"97",676,2016,"RB","DET",NA,"Forsett, Justin"
"98",1600,2016,"RB","CLE",NA,"Crowell, Isaiah"
"99",2216,2016,"RB","SEA","R","Prosise, C.J."
"100",1912,2016,"WR","MIN",NA,"Diggs, Stefon"
"101",1360,2016,"WR","PIT",NA,"Wheaton, Markus"
"102",446,2016,"QB","PIT",NA,"Roethlisberger, Ben"
"103",1025,2016,"TE","JAC",NA,"Thomas, Julius"
"104",408,2016,"WR","BAL",NA,"Smith, Steve"
"105",1094,2016,"WR","BAL",NA,"Aiken, Kamar"
"106",779,2016,"RB","NYG",NA,"Jennings, Rashad"
"107",478,2016,"WR","TBB",NA,"Jackson, Vincent"
"108",1888,2016,"RB","FA*",NA,"Williams, Karlos"
"109",2237,2016,"WR","WAS","R","Doctson, Josh"
"110",437,2016,"TE","SDC",NA,"Gates, Antonio"
"111",2215,2016,"RB","TEN","R","Henry, Derrick"
"112",421,2016,"QB","ARI",NA,"Palmer, Carson"
"113",1138,2016,"TE","IND",NA,"Allen, Dwayne"
"114",742,2016,"WR","BAL",NA,"Wallace, Mike"
"115",1880,2016,"RB","ATL",NA,"Coleman, Tevin"
"116",781,2016,"RB","MIA",NA,"Foster, Arian"
"117",2241,2016,"WR","NOS","R","Thomas, Michael"
"118",1624,2016,"TE","DET",NA,"Ebron, Eric"
"119",412,2016,"QB","NEP",NA,"Brady, Tom"
"120",442,2016,"QB","NYG",NA,"Manning, Eli"
"121",512,2016,"RB","PIT",NA,"Williams, DeAngelo"
"122",1914,2016,"WR","IND",NA,"Dorsett, Phillip"
"123",1577,2016,"QB","JAC",NA,"Bortles, Blake"
"124",444,2016,"QB","SDC",NA,"Rivers, Philip"
"125",614,2016,"TE","NEP",NA,"Bennett, Martellus"
"126",1904,2016,"WR","PIT",NA,"Coates, Sammie"
"127",1127,2016,"WR","ATL",NA,"Sanu, Mohamed"
"128",981,2016,"RB","NYG",NA,"Vereen, Shane"
"129",2220,2016,"RB","NYG","R","Perkins, Paul"
"130",1268,2016,"WR","NEP",NA,"Hogan, Chris"
"131",672,2016,"WR","WAS",NA,"Garcon, Pierre"
"132",850,2016,"RB","NEP",NA,"Blount, LeGarrette"
"133",1579,2016,"QB","OAK",NA,"Carr, Derek"
"134",1108,2016,"QB","WAS",NA,"Cousins, Kirk"
"135",1921,2016,"WR","BAL",NA,"Perriman, Breshad"
"136",2265,2016,"TE","SDC","R","Henry, Hunter"
"137",1926,2016,"WR","CAR",NA,"Funchess, Devin"
"138",1240,2016,"WR","TEN",NA,"Matthews, Rishard"
"139",431,2016,"TE","DAL",NA,"Witten, Jason"
"140",1887,2016,"RB","BAL",NA,"Allen, Javorius"
"141",2221,2016,"RB","BAL","R","Dixon, Kenneth"
"142",1041,2016,"TE","BUF",NA,"Clay, Charles"
"143",1673,2016,"RB","MIN",NA,"McKinnon, Jerick"
"144",438,2016,"QB","DAL",NA,"Romo, Tony"
"145",567,2016,"WR","CAR",NA,"Ginn Jr., Ted"
"146",807,2016,"RB","SEA",NA,"Spiller, C.J."
"147",1871,2016,"QB","TBB",NA,"Winston, Jameis"
"148",986,2016,"QB","CIN",NA,"Dalton, Andy"
"149",1872,2016,"QB","TEN",NA,"Mariota, Marcus"
"150",637,2016,"QB","ATL",NA,"Ryan, Matt"
"151",1023,2016,"RB","NYJ",NA,"Powell, Bilal"
"152",701,2016,"QB","DET",NA,"Stafford, Matthew"
"153",866,2016,"TE","SEA",NA,"Graham, Jimmy"
"154",203,2016,"Def","DEN",NA,"Broncos, Denver"
"155",1124,2016,"WR","TEN",NA,"Wright, Kendall"
"156",1259,2016,"WR","CLE",NA,"Gordon, Josh"
"157",483,2016,"RB","PHI",NA,"Sproles, Darren"
"158",1105,2016,"QB","MIA",NA,"Tannehill, Ryan"
"159",207,2016,"Def","SEA",NA,"Seahawks, Seattle"
"160",1907,2016,"WR","PHI",NA,"Agholor, Nelson"
"161",211,2016,"Def","ARI",NA,"Cardinals, Arizona"
"162",1012,2016,"TE","MIA",NA,"Cameron, Jordan"
"163",2223,2016,"RB","CHI","R","Howard, Jordan"
"164",891,2016,"RB","GBP",NA,"Starks, James"
"165",1346,2016,"WR","DAL",NA,"Williams, Terrance"
"166",219,2016,"Def","CAR",NA,"Panthers, Carolina"
"167",224,2016,"Def","HOU",NA,"Texans, Houston"
"168",2236,2016,"WR","HOU","R","Fuller, Will"
"169",1376,2016,"TE","SFO",NA,"McDonald, Vance"
"170",2218,2016,"RB","DEN","R","Booker, Devontae"
"171",1626,2016,"TE","NYJ",NA,"Seferian-Jenkins, Austin"
"172",760,2016,"TE","CHI",NA,"Miller, Zach"
"173",621,2016,"QB","BAL",NA,"Flacco, Joe"
"174",628,2016,"RB","ARI",NA,"Johnson, Chris"
"175",1044,2016,"QB","BUF",NA,"Taylor, Tyrod"
"176",728,2016,"TE","GBP",NA,"Cook, Jared"
"177",1761,2016,"WR","GBP",NA,"Janis, Jeff"
"178",204,2016,"Def","KCC",NA,"Chiefs, Kansas City"
"179",2239,2016,"WR","CIN","R","Boyd, Tyler"
"180",216,2016,"Def","MIN",NA,"Vikings, Minnesota"
"181",220,2016,"Def","RAM",NA,"Rams, Los Angeles"
"182",661,2016,"RB","NOS",NA,"Hightower, Tim"
"183",2172,2016,"TE","NYG",NA,"Tye, Will"
"184",1335,2016,"RB","WAS",NA,"Thompson, Chris"
"185",2219,2016,"RB","MIA","R","Drake, Kenyan"
"186",198,2016,"Def","CIN",NA,"Bengals, Cincinnati"
"187",1100,2016,"RB","SFO",NA,"Draughn, Shaun"
"188",196,2016,"Def","NEP",NA,"Patriots, New England"
"189",197,2016,"Def","NYJ",NA,"Jets, New York"
"190",202,2016,"Def","PIT",NA,"Steelers, Pittsburgh"
"191",1128,2016,"WR","FA",NA,"Randle, Rueben"
"192",1859,2016,"RB","KCC",NA,"West, Charcandrick"
"193",1299,2016,"WR","SEA",NA,"Kearse, Jermaine"
"194",1931,2016,"TE","OAK",NA,"Walford, Clive"
"195",215,2016,"Def","GBP",NA,"Packers, Green Bay"
"196",823,2016,"WR","CIN",NA,"LaFell, Brandon"
"197",450,2016,"TE","BAL",NA,"Watson, Ben"
"198",201,2016,"Def","JAC",NA,"Jaguars, Jacksonville"
"199",210,2016,"Def","PHI",NA,"Eagles, Philadelphia"
"200",1359,2016,"WR","BUF",NA,"Woods, Robert"
"201",193,2016,"Def","BUF",NA,"Bills, Buffalo"
"202",909,2016,"WR","NYG",NA,"Cruz, Victor"
"203",985,2016,"TE","MIN",NA,"Rudolph, Kyle"
"204",505,2016,"QB","CHI",NA,"Cutler, Jay"
"205",2232,2016,"RB","WAS","R","Marshall, Keith"
"206",674,2016,"WR","SDC",NA,"Johnson, Stevie"
"207",491,2016,"QB","NYJ",NA,"Fitzpatrick, Ryan"
"208",467,2016,"QB","KCC",NA,"Smith, Alex"
"209",1607,2016,"WR","GBP",NA,"Adams, Davante"
"210",1910,2016,"WR","WAS",NA,"Crowder, Jamison"
"211",205,2016,"Def","OAK",NA,"Raiders, Oakland"
"212",1925,2016,"WR","FA",NA,"Smelter, DeAndre"
"213",2446,2016,"RB","OAK","R","Washington, DeAndre"
"214",726,2016,"WR","RAM",NA,"Britt, Kenny"
"215",1110,2016,"QB","HOU",NA,"Osweiler, Brock"
"216",209,2016,"Def","NYG",NA,"Giants, New York"
"217",212,2016,"Def","WAS",NA,"Redskins, Washington"
"218",195,2016,"Def","MIA",NA,"Dolphins, Miami"
"219",1261,2016,"WR","DAL",NA,"Beasley, Cole"
"220",223,2016,"Def","BAL",NA,"Ravens, Baltimore"
"221",214,2016,"Def","DET",NA,"Lions, Detroit"
"222",831,2016,"RB","SDC",NA,"McCluster, Dexter"
"223",680,2016,"WR","NEP",NA,"Amendola, Danny"
"224",217,2016,"Def","TBB",NA,"Buccaneers, Tampa Bay"
"225",1575,2016,"QB","MIN",NA,"Bridgewater, Teddy"
"226",2246,2016,"WR","TEN","R","Sharpe, Tajae"
"227",199,2016,"Def","CLE",NA,"Browns, Cleveland"
"228",2261,2016,"WR","FA","R","Braverman, Daniel"
"229",2266,2016,"TE","ATL","R","Hooper, Austin"
"230",213,2016,"Def","CHI",NA,"Bears, Chicago"
"231",1620,2016,"WR","SFO",NA,"Ellington, Bruce"
"232",222,2016,"Def","SFO",NA,"49ers, San Francisco"
"233",200,2016,"Def","TEN",NA,"Titans, Tennessee"
"234",194,2016,"Def","IND",NA,"Colts, Indianapolis"
"235",1864,2016,"TE","TBB",NA,"Brate, Cameron"
"236",1889,2016,"RB","CAR",NA,"Artis-Payne, Cameron"
"237",218,2016,"Def","ATL",NA,"Falcons, Atlanta"
"238",1358,2016,"WR","MIA",NA,"Stills, Kenny"
"239",1666,2016,"RB","NEP",NA,"White, James"
"240",2033,2016,"WR","ARI",NA,"Nelson, J.J."
"241",2264,2016,"WR","RAM","R","Thomas, Mike"
"242",632,2016,"RB","DAL",NA,"McFadden, Darren"
"243",2199,2016,"QB","PHI","R","Wentz, Carson"
"244",1190,2016,"RB","MIN",NA,"Hillman, Ronnie"
"245",2240,2016,"WR","HOU","R","Miller, Braxton"
"246",1694,2016,"TE","GBP",NA,"Rodgers, Richard"
"247",1625,2016,"TE","TEN",NA,"Amaro, Jace"
"248",1104,2016,"QB","CLE",NA,"Griffin III, Robert"
"249",1974,2016,"WR","KCC",NA,"Conley, Chris"
"250",1342,2016,"RB","KCC",NA,"Ware, Spencer"
"251",802,2016,"QB","MIN",NA,"Bradford, Sam"
"252",2217,2016,"RB","SEA","R","Collins, Alex"
"253",2200,2016,"QB","RAM","R","Goff, Jared"
"254",2225,2016,"RB","PHI","R","Smallwood, Wendell"
"255",208,2016,"Def","DAL",NA,"Cowboys, Dallas"
"256",566,2016,"RB","FA*",NA,"Lynch, Marshawn"
"257",1436,2016,"RB","FA",NA,"Gray, Jonas"
"258",1587,2016,"RB","CHI",NA,"Carey, Ka'Deem"
"259",1619,2016,"WR","PIT",NA,"Bryant, Martavis"
"260",1225,2016,"RB","DAL",NA,"Morris, Alfred"
"261",1905,2016,"WR","HOU",NA,"Strong, Jaelen"
"262",1260,2016,"RB","DAL",NA,"Dunbar, Lance"
"263",1978,2016,"RB","DET",NA,"Zenner, Zach"
"264",1328,2016,"RB","ARI",NA,"Ellington, Andre"
"265",1927,2016,"TE","BAL",NA,"Williams, Maxx"
"266",2244,2016,"WR","MIA","R","Carroo, Leonte"
"267",1627,2016,"TE","HOU",NA,"Fiedorowicz, C.J."
"268",975,2016,"QB","SFO",NA,"Kaepernick, Colin"
"269",1976,2016,"WR","GBP",NA,"Montgomery, Ty"
"270",429,2016,"WR","DET",NA,"Boldin, Anquan"
"271",655,2016,"TE","ATL",NA,"Tamme, Jacob"
"272",1017,2016,"WR","TBB",NA,"Shorts, Cecil"
"273",1585,2016,"RB","RAM",NA,"Mason, Tre"
"274",2249,2016,"WR","RAM","R","Cooper, Pharoh"
"275",1669,2016,"WR","NOS",NA,"Coleman, Brandon"
"276",1331,2016,"RB","SEA",NA,"Michael, Christine"
"277",643,2016,"WR","CHI",NA,"Royal, Eddie"
"278",1771,2016,"WR","KCC",NA,"Wilson, Albert"
"279",1695,2016,"TE","BAL",NA,"Gillmore, Crockett"
"280",1929,2016,"TE","DEN",NA,"Heuerman, Jeff"
"281",1886,2016,"RB","FA",NA,"Cobb, David"
"282",1613,2016,"WR","SEA",NA,"Richardson, Paul"
"283",1345,2016,"RB","JAC",NA,"Robinson, Denard"
"284",1932,2016,"TE","PIT",NA,"James, Jesse"
"285",2258,2016,"WR","NEP","R","Mitchell, Malcolm"
"286",2381,2016,"TE","CLE","R","DeValve, Seth"
"287",2201,2016,"QB","DEN","R","Lynch, Paxton"
"288",1540,2016,"TE","NYG",NA,"Donnell, Larry"
"289",2229,2016,"RB","IND","R","Ferguson, Josh"
"290",989,2016,"TE","RAM",NA,"Kendricks, Lance"
"291",206,2016,"Def","SDC",NA,"Chargers, San Diego"
"292",1919,2016,"WR","FA",NA,"Bell, Kenny"
"293",1050,2016,"TE","DEN",NA,"Green, Virgil"
"294",1665,2016,"RB","BAL",NA,"West, Terrance"
"295",2267,2016,"TE","RAM","R","Higbee, Tyler"
"296",1065,2016,"WR","CLE",NA,"Pryor, Terrelle"
"297",2320,2016,"WR","PIT",NA,"Rogers, Eli"
"298",1519,2016,"RB","FA",NA,"Robinson, Khiry"
"299",717,2016,"WR","PIT",NA,"Heyward-Bey, Darrius"
"300",2093,2016,"WR","SDC",NA,"Williams, Tyrell"
"301",1332,2016,"RB","BUF",NA,"Gillislee, Mike"
"302",1491,2016,"WR","MIN",NA,"Johnson, Charles"
"303",948,2016,"QB","SFO",NA,"Gabbert, Blaine"
"304",2092,2016,"RB","FA",NA,"Watson, Terrell"
"305",1248,2016,"RB","NYG",NA,"Rainey, Bobby"
"306",2315,2016,"WR","FA","R","Garrett, Keyarris"
"307",2209,2016,"QB","DAL","R","Prescott, Dak"
"308",2139,2016,"WR","OAK",NA,"Roberts, Seth"
"309",1330,2016,"RB","PHI",NA,"Barner, Kenjon"
"310",699,2016,"QB","DAL",NA,"Sanchez, Mark"
"311",2476,2016,"RB","WAS","R","Kelley, Rob"
"312",1119,2016,"RB","IND",NA,"Turbin, Robert"
"313",1737,2016,"RB","HOU",NA,"Blue, Alfred"
"314",1504,2016,"RB","RAM",NA,"Cunningham, Benny"
"315",2228,2016,"RB","HOU","R","Ervin, Tyler"
"316",2164,2016,"WR","TBB",NA,"Humphries, Adam"
"317",1873,2016,"QB","GBP",NA,"Hundley, Brett"
"318",2390,2016,"WR","KCC","R","Hill, Tyreek"
"319",1672,2016,"QB","NEP",NA,"Garoppolo, Jimmy"
"320",2362,2016,"WR","BAL","R","Moore, Chris"
"321",1748,2016,"WR","NYJ",NA,"Enunwa, Quincy"
"322",591,2016,"TE","PHI",NA,"Celek, Brent"
"323",1788,2016,"RB","SDC",NA,"Oliver, Branden"
"324",1614,2016,"WR","GBP",NA,"Abbrederis, Jared"
"325",1513,2016,"WR","ARI",NA,"Brown, Jaron"
"326",2088,2016,"QB","DEN",NA,"Siemian, Trevor"
"327",1255,2016,"QB","RAM",NA,"Keenum, Case"
"328",2224,2016,"RB","BUF","R","Williams, Jonathan"
"329",1911,2016,"WR","ATL",NA,"Hardy, Justin"
"330",1034,2016,"WR","SFO",NA,"Kerley, Jeremy"
"331",1350,2016,"WR","SFO",NA,"Patton, Quinton"
"332",2269,2016,"TE","SEA","R","Vannett, Nick"
"333",501,2016,"RB","BUF",NA,"Bush, Reggie"
"334",1892,2016,"RB","SFO",NA,"Davis, Mike"
"335",2374,2016,"WR","KCC","R","Robinson, Demarcus"
"336",2435,2016,"RB","NOS","R","Lasco, Daniel"
"337",2245,2016,"WR","CLE","R","Higgins, Rashard"
"338",1935,2016,"TE","FA",NA,"Bibbs, E.J."
"339",1036,2016,"TE","WAS",NA,"Paul, Niles"
"340",2270,2016,"TE","NYG","R","Adams, Jerell"
"341",2366,2016,"WR","CLE","R","Louis, Ricardo"
"342",2398,2016,"WR","FA","R","Boehringer, Moritz"
"343",2204,2016,"QB","BUF","R","Jones, Cardale"
"344",1372,2016,"TE","DAL",NA,"Escobar, Gavin"
"345",1616,2016,"WR","PHI",NA,"Huff, Josh"
"346",2023,2016,"TE","MIN",NA,"Pruitt, MyCole"
"347",485,2016,"QB","DET",NA,"Orlovsky, Dan"
"348",1617,2016,"WR","FA",NA,"Jones, T.J."
"349",221,2016,"Def","NOS",NA,"Saints, New Orleans"
"350",2262,2016,"WR","NYJ","R","Peake, Charone"
"351",2203,2016,"QB","NYJ","R","Hackenberg, Christian"
"352",1089,2016,"WR","CLE",NA,"Hawkins, Andrew"
"353",1593,2016,"RB","FA",NA,"Williams, Andre"
"354",1604,2016,"WR","JAC",NA,"Lee, Marqise"
"355",1933,2016,"TE","CIN",NA,"Kroft, Tyler"
"356",2212,2016,"QB","CIN","R","Driskel, Jeff"
"357",493,2016,"WR","FA",NA,"Washington, Nate"
"358",1484,2016,"TE","HOU",NA,"Griffin, Ryan"
"359",1472,2016,"TE","SEA",NA,"Willson, Luke"
"360",2252,2016,"WR","CLE","R","Payton, Jordan"
"361",1133,2016,"WR","RAM",NA,"Quick, Brian"
"362",1596,2016,"RB","FA",NA,"Gaffney, Tyler"
"363",1671,2016,"WR","DEN",NA,"Latimer, Cody"
"364",2460,2016,"RB","NEP","R","Foster, D.J."
"365",1543,2016,"TE","NOS",NA,"Hill, Josh"
"366",558,2016,"WR","FA",NA,"Johnson, Calvin"
"367",1909,2016,"WR","JAC",NA,"Greene, Rashad"
"368",503,2016,"TE","WAS",NA,"Davis, Vernon"
"369",872,2016,"TE","BAL",NA,"Pitta, Dennis"
"370",2434,2016,"RB","DET","R","Washington, Dwayne"
"371",587,2016,"WR","FA",NA,"Jones, James"
"372",2260,2016,"WR","BUF","R","Listenbee, Kolby"
"373",577,2016,"QB","ARI",NA,"Stanton, Drew"
"374",720,2016,"RB","FA",NA,"Brown, Donald"
"375",422,2016,"WR","TEN",NA,"Johnson, Andre"
"376",2222,2016,"RB","FA","R","Taylor, Kelvin"
"377",1717,2016,"RB","BAL",NA,"Taliaferro, Lorenzo"
"378",1538,2016,"TE","IND",NA,"Doyle, Jack"
"379",2206,2016,"QB","CLE","R","Kessler, Cody"
"380",1097,2016,"WR","OAK",NA,"Holmes, Andre"
"381",1043,2016,"WR","ATL",NA,"Robinson, Aldrick"
"382",2501,2016,"RB","OAK","R","Richard, Jalen"
"383",1800,2016,"WR","SDC",NA,"Inman, Dontrelle"
"384",1588,2016,"RB","FA",NA,"Sankey, Bishop"
"385",1438,2016,"TE","ARI",NA,"Fells, Darren"
"386",1134,2016,"WR","FA",NA,"Givens, Chris"
"387",1633,2016,"TE","PHI",NA,"Burton, Trey"
"388",1361,2016,"WR","CHI",NA,"Wilson, Marquess"
"389",2031,2016,"TE","CIN",NA,"Uzomah, C.J."
"390",2082,2016,"WR","FA",NA,"Alford, Mario"
"391",1249,2016,"WR","FA",NA,"Boykin, Jarrett"
"392",1488,2016,"WR","DAL",NA,"Butler, Brice"
"393",1001,2016,"RB","FA",NA,"Ridley, Stevan"
"394",749,2016,"WR","FA",NA,"Hartline, Brian"
"395",1113,2016,"RB","FA",NA,"Richardson, Trent"
"396",435,2016,"QB","MIN",NA,"Hill, Shaun"
"397",2089,2016,"TE","BUF",NA,"Christian, Gerald"
"398",1263,2016,"RB","HOU",NA,"Grimes, Jonathan"
"399",2243,2016,"WR","FA","R","Lawler, Kenny"
"400",2464,2016,"QB","FA","R","Bercovici, Mike"
"401",2255,2016,"WR","FA","R","Wilson, De'Runnya"
"402",1753,2016,"WR","FA",NA,"Campanaro, Michael"
"403",390,2016,"WR","FA",NA,"Floyd, Malcom"
"404",2090,2016,"RB","RAM",NA,"Brown, Malcolm"
"405",1356,2016,"WR","MIN",NA,"Patterson, Cordarrelle"
"406",2132,2016,"RB","FA",NA,"Wegher, Brandon"
"407",2074,2016,"TE","JAC",NA,"Sterling, Neal"
"408",1132,2016,"WR","MIN",NA,"Wright, Jarius"
"409",416,2016,"QB","CLE",NA,"McCown, Josh"
"410",2230,2016,"RB","FA","R","Green, Aaron"
"411",2494,2016,"RB","FA","R","Gronkowski, Glenn"
"412",1934,2016,"TE","SFO",NA,"Bell, Blake"
"413",1064,2016,"QB","IND",NA,"Tolzien, Scott"
"414",1317,2016,"QB","NYJ",NA,"Smith, Geno"
"415",1275,2016,"RB","MIN",NA,"Asiata, Matt"
"416",1578,2016,"QB","CIN",NA,"McCarron, A.J."
"417",2094,2016,"RB","FA",NA,"Williams, Trey"
"418",819,2016,"TE","ARI",NA,"Gresham, Jermaine"
"419",475,2016,"TE","FA",NA,"Miller, Heath"
"420",924,2016,"TE","CHI",NA,"Paulsen, Logan"
"421",1365,2016,"WR","BUF",NA,"Goodwin, Marquise"
"422",1811,2016,"WR","CAR",NA,"Brown, Corey"
"423",1770,2016,"RB","MIA",NA,"Williams, Damien"
"424",2226,2016,"RB","TBB","R","Barber, Peyton"
"425",785,2016,"QB","PHI",NA,"Daniel, Chase"
"426",2238,2016,"WR","NYG","R","Lewis, Roger"
"427",1629,2016,"TE","PIT",NA,"Grimble, Xavier"
"428",1280,2016,"TE","SFO",NA,"Celek, Garrett"
"429",1977,2016,"TE","BAL",NA,"Waller, Darren"
"430",635,2016,"RB","FA",NA,"Rice, Ray"
"431",857,2016,"TE","CAR",NA,"Dickson, Ed"
"432",2227,2016,"WR","FA","R","Reynolds, Keenan"
"433",1779,2016,"RB","CLE",NA,"Atkinson, George"
"434",2080,2016,"WR","FA",NA,"Lewis, Dezmin"
"435",529,2016,"TE","FA",NA,"Daniels, Owen"
"436",1370,2016,"TE","MIA",NA,"Sims, Dion"
"437",1668,2016,"WR","BAL",NA,"Matthews, Chris"
"438",1321,2016,"QB","NYG",NA,"Nassib, Ryan"
"439",1814,2016,"RB","NYG",NA,"Darkwa, Orleans"
"440",1521,2016,"WR","SFO",NA,"Rogers, Eric"
"441",2403,2016,"WR","MIA","R","Grant, Jakeem"
"442",2389,2016,"WR","GBP","R","Davis, Trevor"
"443",979,2016,"RB","IND",NA,"Todman, Jordan"
"444",1042,2016,"WR","NYG",NA,"Harris, Dwayne"
"445",1377,2016,"TE","OAK",NA,"Rivera, Mychal"
"446",851,2016,"QB","WAS",NA,"McCoy, Colt"
"447",1908,2016,"WR","NYJ",NA,"Smith, Devin"
"448",2251,2016,"WR","SFO","R","Burbridge, Aaron"
"449",649,2016,"WR","TEN",NA,"Douglas, Harry"
"450",1257,2016,"WR","SFO",NA,"Streater, Rod"
"451",1347,2016,"WR","BUF",NA,"Hunter, Justin"
"452",1774,2016,"RB","TEN",NA,"Andrews, Antonio"
