"","PlayerScoreID","Week","Score","PlayerID"
"837",837,2,4.2,1768
"838",838,2,4.1,993
"839",839,2,3.3,1786
"840",840,2,3,1475
"841",841,2,2.7,491
"842",842,2,1.8,5162
"843",843,2,1.3,1180
"844",844,2,0.9,1956
"845",845,2,0,1297
"846",846,2,0,2147
"847",847,2,0,865
"848",848,2,0,1325
"849",849,3,37.9,1520
"850",850,3,29.5,668
"851",851,3,28.6,1311
"852",852,3,26.5,1750
"853",853,3,24.4,1304
"854",854,3,21.2,585
"855",855,3,16.8,1114
"856",856,3,12.2,5201
"857",857,3,8.2,1119
"858",858,3,7.1,1046
"859",859,3,5.9,5266
"860",860,3,5,220
"861",861,3,4.4,1202
"862",862,3,4.3,866
"863",863,3,3.7,2114
"864",864,3,2.7,1025
"865",865,3,1.8,5184
"866",866,3,1.4,1104
"867",867,3,1.4,1812
"868",868,3,1.4,1796
"869",869,3,1,222
"870",870,3,0,2118
"871",871,3,0,4054
"872",872,3,0,5263
"873",873,3,0,2100
"874",874,3,0,770
"875",875,3,-0.9,1706
"876",876,3,39.5,406
"877",877,3,37.3,1550
"878",878,3,37.2,917
"879",879,3,32.2,1027
"880",880,3,32.1,1315
"881",881,3,31.6,1771
"882",882,3,30.8,1092
"883",883,3,30.4,914
"884",884,3,30.3,1755
"885",885,3,30,1293
"886",886,3,28.9,1320
"887",887,3,28.3,930
"888",888,3,28.2,478
"889",889,3,27.9,448
"890",890,3,27.9,2078
"891",891,3,27.1,788
"892",892,3,27,748
"893",893,3,26.5,883
"894",894,3,26.3,426
"895",895,3,26.3,1795
"896",896,3,25.3,2088
"897",897,3,24.5,2064
"898",898,3,23.2,563
"899",899,3,23.1,2063
"900",900,3,23,401
"901",901,3,22.9,721
"902",902,3,22.8,1038
"903",903,3,22.8,1307
"904",904,3,22.4,1527
"905",905,3,21.9,1515
"906",906,3,21.8,1096
"907",907,3,21.7,1789
"908",908,3,21.6,1540
"909",909,3,20.7,1016
"910",910,3,20.7,2080
"911",911,3,20,1919
"912",912,3,19.9,867
"913",913,3,19.1,607
"914",914,3,19,817
"915",915,3,18.9,1474
"916",916,3,18.8,690
"917",917,3,18.8,1514
"918",918,3,18.5,2000
"919",919,3,18.4,551
"920",920,3,18.4,821
"921",921,3,18.2,1801
"922",922,3,17.5,1121
"923",923,3,17.1,1221
"924",924,3,17.1,409
"925",925,3,17,2079
"926",926,3,16.8,469
"927",927,3,16.6,443
"928",928,3,16.6,558
"929",929,3,16.4,933
"930",930,3,16.1,798
"931",931,3,15.9,864
"932",932,3,15.8,1328
"933",933,3,15.8,716
"934",934,3,15,1749
"935",935,3,15,198
"936",936,3,14.8,1458
"937",937,3,14.6,1117
"938",938,3,14.6,491
"939",939,3,14.5,728
"940",940,3,14.4,626
"941",941,3,14.3,1211
"942",942,3,14.3,430
"943",943,3,14.3,627
"944",944,3,14.2,731
"945",945,3,14.2,5175
"946",946,3,14,221
"947",947,3,14,212
"948",948,3,14,197
"949",949,3,13.9,617
"950",950,3,13.9,513
"951",951,3,13.9,471
"952",952,3,13.9,1521
"953",953,3,13.7,1312
"954",954,3,13.3,1510
"955",955,3,13.2,824
"956",956,3,13.2,5249
"957",957,3,13.2,2082
"958",958,3,13.1,2081
"959",959,3,13,1603
"960",960,3,12.8,1728
"961",961,3,12.8,928
"962",962,3,12.7,719
"963",963,3,12.7,453
"964",964,3,12.7,546
"965",965,3,12.2,1785
"966",966,3,12,204
"967",967,3,12,201
"968",968,3,12,216
"969",969,3,11.9,1097
"970",970,3,11.9,1522
"971",971,3,11.6,1525
"972",972,3,11.2,1548
"973",973,3,11.1,1110
"974",974,3,11,213
"975",975,3,11,1322
"976",976,3,11,2084
"977",977,3,11,1451
"978",978,3,11,214
"979",979,3,11,193
"980",980,3,10.8,1321
"981",981,3,10.6,803
"982",982,3,10.5,1313
"983",983,3,10.4,1444
"984",984,3,10.4,1764
"985",985,3,10.3,1694
"986",986,3,10.2,432
"987",987,3,10.1,1686
"988",988,3,10,224
"989",989,3,9.9,800
"990",990,3,9.8,1559
"991",991,3,9.7,848
"992",992,3,9.6,927
"993",993,3,9.5,1454
"994",994,3,9.5,2139
"995",995,3,9.4,2143
"996",996,3,9.3,1325
"997",997,3,9.2,857
"998",998,3,9.2,2142
"999",999,3,9.1,1113
"1000",1000,3,9.1,1317
"1001",1001,3,9,1316
"1002",1002,3,9,1773
"1003",1003,3,9,215
"1004",1004,3,8.9,931
"1005",1005,3,8.9,714
"1006",1006,3,8.6,903
"1007",1007,3,8.2,1765
"1008",1008,3,8.2,2086
"1009",1009,3,8.1,1331
"1010",1010,3,8.1,1366
"1011",1011,3,8,195
"1012",1012,3,8,194
"1013",1013,3,7.8,1529
"1014",1014,3,7.8,592
"1015",1015,3,7.8,1093
"1016",1016,3,7.4,1080
"1017",1017,3,7.4,1963
"1018",1018,3,7.4,1310
"1019",1019,3,7.4,1459
"1020",1020,3,7.4,2113
"1021",1021,3,7.4,1763
"1022",1022,3,7.3,919
"1023",1023,3,7.2,1060
"1024",1024,3,7.2,5139
"1025",1025,3,7.1,559
"1026",1026,3,7.1,496
"1027",1027,3,7,196
"1028",1028,3,7,202
"1029",1029,3,6.9,809
"1030",1030,3,6.4,1318
"1031",1031,3,6.4,1295
"1032",1032,3,6.3,1240
"1033",1033,3,6.2,761
"1034",1034,3,6.1,1409
"1035",1035,3,6,206
"1036",1036,3,6,205
"1037",1037,3,6,218
"1038",1038,3,6,209
"1039",1039,3,5.9,2106
"1040",1040,3,5.8,795
"1041",1041,3,5.8,1566
"1042",1042,3,5.8,428
"1043",1043,3,5.7,507
"1044",1044,3,5.6,2107
"1045",1045,3,5.4,934
"1046",1046,3,5.3,1995
"1047",1047,3,5.3,1235
"1048",1048,3,5,1551
"1049",1049,3,5,203
"1050",1050,3,5,1768
"1051",1051,3,5,1327
"1052",1052,3,5,210
"1053",1053,3,5,423
"1054",1054,3,4.9,1910
"1055",1055,3,4.8,871
"1056",1056,3,4.7,855
"1057",1057,3,4.6,849
"1058",1058,3,4.5,2083
"1059",1059,3,4.5,1524
"1060",1060,3,4.5,5162
"1061",1061,3,4.3,818
"1062",1062,3,4.3,1475
"1063",1063,3,4.2,544
"1064",1064,3,4.1,594
"1065",1065,3,4.1,1561
"1066",1066,3,4,1545
"1067",1067,3,4,1711
"1068",1068,3,3.9,1302
"1069",1069,3,3.9,879
